wave_id,strategy,strategy_label,true_h0,calc_h0,abs_error,rel_error,z_star,w_star,a_true,z_at_t0,z_t0_minus_zstar,v_rel,duration,dh_raw,integral_start_time,integral_end_time
Ideal_011,B2,B2_T0_Zstar_Plus_Atrue,89.22358833134886,89.16928412494394,0.05430420640492173,0.060863060341456644,500.0,1.0,89.22358833134886,589.2235883313489,89.22358833134888,2.105644996742606,2469.0,79.85278369973685,0.0,2469.0
Ideal_011,B3,B3_Early_Zstar_Then_Drift,89.22358833134886,88.54751134893344,0.6760769824154238,0.757733459345619,500.0,1.0,89.22358833134886,545.956761188185,45.956761188185055,2.105644996742606,2469.0,79.29597439617014,0.0,2469.0
Ideal_012,A,A_Pre_Positioned_Zstar,111.12402115878412,111.10338719099678,0.020633967787333063,0.018568413536664025,500.0,1.0,111.12402115878412,611.1034009782163,111.10340097821631,2.300643924676341,2260.0,111.10338719099678,0.0,2260.0
Ideal_012,B1,B1_T0_Zstar,111.12402115878412,105.580340937259,5.543680221525122,4.988732556396431,500.0,1.0,111.12402115878412,500.0,0.0,2.520643924676341,2062.0,96.36536424864181,0.0,2062.0
Ideal_012,B2,B2_T0_Zstar_Plus_Atrue,111.12402115878412,111.08569777501441,0.038323383769707675,0.03448703832895656,500.0,1.0,111.12402115878412,611.1240211587841,111.1240211587841,2.520643924676341,2062.0,101.39021747680401,0.0,2062.0
Ideal_012,B3,B3_Early_Zstar_Then_Drift,111.12402115878412,109.90293409973235,1.2210870590517686,1.0988506772149365,500.0,1.0,111.12402115878412,558.2053915481669,58.20539154816686,2.520643924676341,2062.0,100.31068456966604,0.0,2062.0
Ideal_013,A,A_Pre_Positioned_Zstar,107.363453513712,107.2946866785692,0.06876683514279591,0.06405050591448543,500.0,1.0,107.363453513712,607.2947976070444,107.29479760704442,2.3243010285116474,2237.0,107.2946866785692,0.0,2237.0
Ideal_013,B1,B1_T0_Zstar,107.363453513712,102.27515966828464,5.0882938454273585,4.739316479585396,500.0,1.0,107.363453513712,500.0,0.0,2.5443010285116476,2043.0,93.43165613828572,0.0,2043.0
Ideal_013,B2,B2_T0_Zstar_Plus_Atrue,107.363453513712,107.27900659302888,0.08444692068312065,0.07865518285729832,500.0,1.0,107.363453513712,607.363453513712,107.36345351371199,2.5443010285116476,2043.0,98.00283164911015,0.0,2043.0
Ideal_013,B3,B3_Early_Zstar_Then_Drift,107.363453513712,106.20339984773545,1.1600536659765481,1.0804921302465285,500.0,1.0,107.363453513712,556.1837053035616,56.183705303561624,2.5443010285116476,2043.0,97.02023020519924,0.0,2043.0
Ideal_014,A,A_Pre_Positioned_Zstar,102.68406121591566,102.56091441690458,0.1231467990110815,0.11992786178581158,500.0,1.0,102.68406121591566,602.5613096617936,102.56130966179364,1.9176717486404053,2710.0,102.56091441690458,0.6361357959640372,2710.636135795964
Ideal_014,B1,B1_T0_Zstar,102.68406121591566,98.20344414132362,4.480617074592047,4.3634981140554725,500.0,1.0,102.68406121591566,500.0,0.0,2.1376717486404053,2431.0,88.0967672276056,0.6711380325473328,2431.6711380325473
Ideal_014,B2,B2_T0_Zstar_Plus_Atrue,102.68406121591566,102.54178449985044,0.14227671606522563,0.1385577414649171,500.0,1.0,102.68406121591566,602.6840612159157,102.68406121591568,2.1376717486404053,2431.0,91.98862421959922,0.6711380325473328,2431.6711380325473
Ideal_014,B3,B3_Early_Zstar_Then_Drift,102.68406121591566,101.60054028684425,1.0835209290714118,1.055198748706552,500.0,1.0,102.68406121591566,552.8790941223456,52.87909412234558,2.1376717486404053,2431.0,91.1442488205225,0.6711380325473328,2431.6711380325473
Ideal_015,A,A_Pre_Positioned_Zstar,99.19861888891212,98.92530132495827,0.273317563953853,0.2755255738589753,500.0,1.0,99.19861888891212,598.925980831476,98.92598083147595,1.8410370784125276,2823.0,98.92530132495827,0.7877049169442216,2823.787704916944
Ideal_015,B1,B1_T0_Zstar,99.19861888891212,94.99256955766852,4.206049331243605,4.240028115667379,500.0,1.0,99.19861888891212,500.0,0.0,2.061037078412528,2522.0,84.85283673986612,0.2738431032580593,2522.273843103258
Ideal_015,B2,B2_T0_Zstar_Plus_Atrue,99.19861888891212,98.90695578925876,0.2916630996533627,0.2940193149059691,500.0,1.0,99.19861888891212,599.1986188889122,99.19861888891216,2.061037078412528,2522.0,88.34939207458906,0.2738431032580593,2522.273843103258
Ideal_015,B3,B3_Early_Zstar_Then_Drift,99.19861888891212,98.05860831624487,1.1400105726672507,1.1492202063255488,500.0,1.0,99.19861888891212,550.924753558496,50.924753558496036,2.061037078412528,2522.0,87.59159922866942,0.2738431032580593,2522.273843103258
Ideal_016,A,A_Pre_Positioned_Zstar,81.21374364725482,81.16004338603754,0.05370026121727278,0.06612213500527131,500.0,1.0,81.21374364725482,581.1601232739966,81.16012327399665,2.0807469145372277,2499.0,81.16004338603754,0.0,2499.0
Ideal_016,B1,B1_T0_Zstar,81.21374364725482,78.91125399251173,2.302489654743084,2.835098533006627,500.0,1.0,81.21374364725482,500.0,0.0,2.300746914537228,2260.0,71.36567139554691,0.0,2260.0
Ideal_016,B2,B2_T0_Zstar_Plus_Atrue,81.21374364725482,81.15184763813694,0.06189600911787352,0.07621371252963503,500.0,1.0,81.21374364725482,581.2137436472548,81.21374364725477,2.300746914537228,2260.0,73.39201696420069,0.0,2260.0
Ideal_016,B3,B3_Early_Zstar_Then_Drift,81.21374364725482,80.68130555323282,0.5324380940219982,0.6556009735674777,500.0,1.0,81.21374364725482,542.2771414460747,42.277141446074666,2.300746914537228,2260.0,72.96646864111575,0.0,2260.0
Ideal_017,A,A_Pre_Positioned_Zstar,106.08453955690412,105.96367332439706,0.12086623250705486,0.1139338804805028,500.0,1.0,106.08453955690412,605.9637459159972,105.96374591599715,1.9025741959015208,2732.0,105.96367332439706,0.8380654069565026,2732.8380654069565
Ideal_017,B1,B1_T0_Zstar,106.08453955690412,101.19096423725503,4.893575319649088,4.612901502979288,500.0,1.0,106.08453955690412,500.0,0.0,2.122574195901521,2449.0,90.70275036224334,0.45062306426279974,2449.450623064263
Ideal_017,B2,B2_T0_Zstar_Plus_Atrue,106.08453955690412,105.9423800728713,0.14215948403281686,0.13400584536313326,500.0,1.0,106.08453955690412,606.0845395569041,106.08453955690413,2.122574195901521,2449.0,94.9616927258585,0.45062306426279974,2449.450623064263
Ideal_017,B3,B3_Early_Zstar_Then_Drift,106.08453955690412,104.90566657117117,1.1788729857329514,1.111258050095603,500.0,1.0,106.08453955690412,554.5425295484888,54.5425295484888,2.122574195901521,2449.0,94.0324322266562,0.45062306426279974,2449.450623064263
Ideal_018,A,A_Pre_Positioned_Zstar,93.46770280059141,93.43031528020451,0.03738752038690052,0.04000046996625657,500.0,1.0,93.46770280059141,593.4304525486671,93.43045254866706,1.7196442880139886,2599.0,93.43031528020451,0.0,2599.0
Ideal_018,B1,B1_T0_Zstar,93.46770280059141,90.14235112719096,3.325351673400448,3.5577547899031137,500.0,1.0,93.46770280059141,500.0,0.0,1.9396442880139886,2599.0,79.91814797276238,0.0,2599.0
Ideal_018,B2,B2_T0_Zstar_Plus_Atrue,93.46770280059141,93.43055528601316,0.03714751457825116,0.03974369056389831,500.0,1.0,93.46770280059141,593.4677028005914,93.46770280059138,1.9396442880139886,2599.0,82.83339461591474,0.0,2599.0
Ideal_018,B3,B3_Early_Zstar_Then_Drift,93.46770280059141,92.71607532073298,0.7516274798584277,0.804157433356404,500.0,1.0,93.46770280059141,547.6006312312851,47.60063123128509,1.9396442880139886,2599.0,82.19995301077769,0.0,2599.0
Ideal_019,A,A_Pre_Positioned_Zstar,87.48414752620843,87.46220299779162,0.02194452841681027,0.025084005545388834,500.0,1.0,87.48414752620843,587.4622264495648,87.46222644956481,2.0349630617837335,2555.0,87.46220299779162,0.0,2555.0
Ideal_019,B1,B1_T0_Zstar,87.48414752620843,84.68267389172357,2.8014736344848643,3.202264311537814,500.0,1.0,87.48414752620843,500.0,0.0,2.2549630617837337,2306.0,76.42081427552115,0.0,2306.0
Ideal_019,B2,B2_T0_Zstar_Plus_Atrue,87.48414752620843,87.45150571163296,0.03264181457547011,0.03731169074453323,500.0,1.0,87.48414752620843,587.4841475262084,87.4841475262084,2.2549630617837337,2306.0,78.91951173682237,0.0,2306.0
Ideal_019,B3,B3_Early_Zstar_Then_Drift,87.48414752620843,86.86719773700882,0.6169497891996087,0.7052132376494649,500.0,1.0,87.48414752620843,545.4793804697714,45.4793804697714,2.2549630617837337,2306.0,78.39221035206035,0.0,2306.0
