eval_id,w_c_threshold,zeta_target,V_ratio,f_s,V_target,MAE_pct,CI_width,w_MAE,w_CI,loss,is_penalty
80,0.22093429742310336,-44.8801513403773,0.642440728357522,2.2,0.321220364178761,6.201402193762255,3.1041266434018393,0.7,0.3,5.27221952865413,0
81,0.21386327360812568,-41.53439803273362,0.6222607183951756,2.2,0.3111303591975878,6.2374488775602295,3.126093745585106,0.7,0.3,5.304042337967692,0
82,0.24617027294596017,-31.09820929992715,0.7091165614497156,2.2,0.3545582807248578,6.250326100413483,3.24030743065383,0.7,0.3,5.347320499485587,0
83,0.22895381654593772,-25.17063842403213,0.659639726094731,2.2,0.3298198630473655,6.35551254187138,3.2723394153180774,0.7,0.3,5.430560603905389,0
84,0.23459369310316341,-45.812073145247226,0.6864565461862594,2.2,0.3432282730931297,6.202104795675027,3.0774290626417726,0.7,0.3,5.26470207576505,0
85,0.21783455282284078,-36.851133813731096,0.759891284823401,2.2,0.3799456424117005,6.213752424290365,3.069944899035577,0.7,0.3,5.270610166713928,0
86,0.22381017071640036,-46.16250239760664,0.6726914645346943,1.2,0.33634573226734715,6.215932584303355,3.0664289796956945,0.7,0.3,5.2710815029210565,0
87,0.24269891021201329,-39.91533928254378,0.5786648187725605,10.0,0.28933240938628024,6.255007199840842,3.209148733970243,0.7,0.3,5.3412496600796615,0
88,0.20126659506153038,-43.45560047172851,0.5341725435634259,7.2,0.26708627178171296,6.2756266919516905,3.212001210515273,0.7,0.3,5.356539047520765,0
89,0.24766902649441275,-28.64088874946086,0.7335759652367259,4.2,0.36678798261836293,6.276275582522166,3.2277710560417567,0.7,0.3,5.361724224578042,0
90,0.21178745156022868,-26.95274801586652,0.7129064216128047,8.2,0.35645321080640235,6.29082480030146,3.2714188754447497,0.7,0.3,5.385003022844447,0
91,0.20746523905518496,-44.17610996457714,0.5176647841786459,3.2,0.25883239208932296,6.250982272153377,3.207977623146496,0.7,0.3,5.338080877451311,0
92,0.23036840155910177,-23.73632334677609,0.6303998285158745,0.2,0.31519991425793725,6.370483773564574,3.2960265891517535,0.7,0.3,5.448146618240727,0
93,0.19667536749217557,-31.965074039687394,0.49128739884778605,2.2,0.24564369942389302,6.321110941895583,3.3894490106773203,0.7,0.3,5.441612362530104,0
94,0.16443024237505105,-38.62302678792468,0.5553002183059904,6.2,0.2776501091529952,6.297774072906104,3.2044718125254676,0.7,0.3,5.369783394791913,0
95,0.22591971909514627,-40.52134880249282,0.5964921527193516,2.2,0.2982460763596758,6.228546483995358,3.183002020483522,0.7,0.3,5.314883144941807,0
