eval_id,w_c_threshold,zeta_target,V_ratio,f_s,V_target,MAE_pct,CI_width,w_MAE,w_CI,loss,is_penalty
129,0.22786918148338525,-42.173858989752645,0.9712614356100356,8.0,0.4856307178050178,6.315142517405399,2.8382848548853783,0.7,0.3,5.2720852186493925,0
130,0.22181831136493832,-37.09537372547664,0.9650748993951289,7.0,0.48253744969756446,6.2863380963185715,2.877569007272616,0.7,0.3,5.263707369604784,0
131,0.2209007860165908,-37.4492397547991,0.9266906604724066,9.0,0.4633453302362033,6.258058003967963,2.9209602566612802,0.7,0.3,5.2569286797759585,0
132,0.21816043099964516,-38.60692739789601,0.953732114840918,3.0,0.476866057420459,6.3178098642800755,2.8428568798694376,0.7,0.3,5.275323968956884,0
133,0.21622681127004414,-42.44665554830054,0.9023482566082864,2.0,0.4511741283041432,6.331770478176784,2.8063567754758467,0.7,0.3,5.2741463673665026,0
134,0.22327397800925194,-39.56744716667252,0.9389117304666195,10.0,0.46945586523330973,6.2801240962630995,2.869064973902856,0.7,0.3,5.256806359555026,0
135,0.22414619320573848,-37.98598480673037,0.9323086253611528,7.0,0.4661543126805764,6.258497825459924,2.9125283594433347,0.7,0.3,5.254706985654947,0
136,0.2300050982341125,-38.30469146577806,0.9071089046529235,5.0,0.45355445232646174,6.24116960916482,2.961757637581819,0.7,0.3,5.25734601768992,0
137,0.2393400428417145,-38.86344646636281,0.8215802351737079,1.0,0.41079011758685396,6.233314538748828,3.069567785808401,0.7,0.3,5.284190512866699,0
138,0.23274402758729365,-40.59996851823936,0.999339779498704,7.0,0.499669889749352,6.310520549080132,2.8453320654008603,0.7,0.3,5.27096400397635,0
139,0.21886713798569946,-45.68921519309732,0.9493815785121089,4.0,0.47469078925605446,6.395747217538179,2.7587757759764417,0.7,0.3,5.304655785069658,0
140,0.2379986035310335,-40.20532354394327,0.9840413883526852,6.0,0.4920206941763426,6.3072560378561295,2.8998398977693993,0.7,0.3,5.2850311958301095,0
141,0.22874885779821044,-35.98284369389638,0.9672107582996501,5.0,0.48360537914982504,6.255326252110551,2.949761475777435,0.7,0.3,5.263656819210617,0
142,0.22704154581399547,-40.99789921617044,0.9579477777960858,0.2,0.4789738888980429,6.311411928867347,2.8547572210803236,0.7,0.3,5.274415516531239,0
143,0.2249326194269086,-41.614351734323414,0.9414432407180445,7.0,0.47072162035902226,6.286577087817679,2.857157640844692,0.7,0.3,5.2577512537257824,0
144,0.21102378875919892,-43.99832077601171,0.8627331211897762,8.0,0.4313665605948881,6.347024931013674,2.807985455075549,0.7,0.3,5.285313088232236,0
